city,year,n_obs,population,alpha,beta,kappa,delta,psi_at_center,p_at_center,psi_at_mean,p_at_mean,zero_ratio_obs,zero_ratio_pred,mean_nonzero_count,remoteness_mean,remoteness_std,remoteness_range,logLik,AIC,BIC,pseudo_R2,MSE,RMSE,MAE,fit_time_sec,n_iterations,convergence,fit_message
Kuala Lumpur,2016,15992001,7081137,-0.333965186,0.2378529760682215,-0.324100868,0.0069687421093221,0.4172761463512022,0.4196766613879267,0.7371194281828274,0.4294469515937165,0.7280572331129794,0.728059975366262,3.8784690597112976,5.73890351994184,2.136387436725001,10.604234961671304,-19886438,39772883.995635554,39772942.346032426,-1.125022489,4.282523965975013,2.0694259991541166,1.4848976482858474,144.8245611190796,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bandung,2016,15992001,2502129,-1.432522479,0.2775989292668121,0.39563888798628,-0.078996975,0.1927059570247792,0.5976394065935206,0.7755302896353156,0.4097903962825637,0.7397525175242298,0.7397416287990061,4.144154393761663,9.62658158832284,3.58370363094739,17.788843274536095,-18592369.96,37184747.91591777,37184806.26631464,-1.027860951,3.848100583662863,1.961657611221404,1.3154207182448534,155.25616216659546,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Pune,2016,15996000,5917128,-0.459850004,0.3703710438609557,-0.495864669,-0.039302354,0.3870214077490074,0.3785129780281052,0.8590720939317578,0.3237747382882411,0.8341324081020255,0.8341335815373966,3.1168818393362323,6.122115733344612,2.281663692134683,11.314777457531122,-12290971.21,24581950.42005249,24582008.771449488,-0.710269833,1.877501700619307,1.3702195811691305,0.7764741083168764,158.68510341644287,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Ahmedabad,2016,15999999,7294945,-1.495758741,0.6622353852760324,-0.106098808,-0.103790533,0.1830589447178283,0.4735001523536212,0.8913906383481907,0.3383981313893374,0.8322054270128392,0.8322241356417716,3.53324023834205,5.437317263205268,2.0297880846563943,10.050311864616832,-11744900.11,23489808.22819949,23489866.58059636,-0.62268313,1.9407342046221128,1.393102366885547,0.7576829676720223,178.04852676391602,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Surat,2016,15996000,5954102,-0.453721093,0.4947091604370272,0.1270479704189476,-0.106638766,0.3884764080553818,0.5317193384310311,0.9269922136445627,0.3731863630279789,0.8899499249812454,0.8899480501097322,3.893927438746939,6.05426460689574,2.2582697692432063,11.190872688536972,-8993758.579,17987525.15795304,17987583.509350035,-0.622094642,1.7221992541456808,1.312325894793546,0.6385339702731941,152.45092511177063,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Surabaya,2016,15992001,2868336,-0.535085479,0.2064927570783419,0.5889401132476947,-0.08172606,0.3693315638558758,0.6431219215222385,0.7893231271922471,0.4636628443745714,0.7694412350274366,0.7694424637482205,4.506991681258096,8.987897354359163,3.3459542574621555,16.60729462147869,-17972869.63,35945747.26077124,35945805.61116811,-1.081424057,4.503276579530811,2.122092500229623,1.4427053008971047,147.1011779308319,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Jaipur,2016,15999999,3520318,-0.806479915,0.3391378291538234,0.1276901761036459,-0.147528537,0.3086411111972934,0.5318792404557604,0.85932422441539,0.2669073070190536,0.8285545517846595,0.8285651511985666,3.190800134299287,7.714174612057615,2.886941275157015,14.263790529275267,-12133578.22,24267164.44166357,24267222.794060443,-0.65516602,1.8662117415414192,1.3660936064345734,0.7600719194586366,151.85158371925354,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Phnom Penh,2016,15996000,1834728,-0.228674466,0.2241381275513861,0.3039121305216368,-0.094417473,0.4430792094903476,0.5753985899786381,0.9067873210443234,0.3206550775449793,0.8790491372843211,0.8790440569475118,3.645806391589524,11.170338027776308,4.159031458173543,20.640249974498555,-10069640.82,20139289.64679702,20139347.998194017,-0.706843558,1.8580771365415023,1.3631130314619924,0.6703655168132303,161.11288332939148,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Denpasar,2016,15992001,903530,-0.215653241,0.1218102110620277,0.0115072209896398,-0.036755985,0.4462946650350606,0.502876773503211,0.849623650056547,0.3598331728543434,0.8297864663715316,0.8297781871545152,3.578493454393831,15.986390299173223,5.951469740070427,29.54187161167049,-12869154.91,25738317.82162213,25738376.172019,-0.76387777,2.2854340133587057,1.5117651978262714,0.9082911987184912,152.88219738006592,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Davao,2016,15992001,1667352,0.3771867052032922,0.229829269693055,-0.221446598,-0.077208867,0.5931943916422466,0.4448634845660567,0.9563552786560684,0.2438295542214928,0.9371115597103828,0.937105623124554,2.950011534117123,11.790754194454047,4.389372767326175,21.787190313397627,-5424790.116,10849588.232699,10849646.58309587,-0.444454368,0.7048192102280081,0.8395351155419337,0.3097195314914676,155.93733716011047,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Semarang,2016,15992001,1736895,-0.573172717,0.2188734587830461,0.1277586333474725,-0.058261193,0.3605050596392545,0.531896285157376,0.8760492408961039,0.3669438260050653,0.843436540555494,0.8434302682793876,3.767474796935653,11.553299560306607,4.300970313250748,21.34921418128712,-12130759.01,24261526.01757324,24261584.36797011,-0.74810846,2.267223288386285,1.5057301512509755,0.8496558748714429,144.22745490074158,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Palembang,2016,15992001,1611268,-1.364070366,0.3679218214407376,-0.037775235,-0.082104504,0.2035795574960603,0.4905573140974137,0.955326377076708,0.2639311492991691,0.8955127003806466,0.8955142199399645,3.366367617197529,12.0317412832597,4.47898385627082,22.230250715537885,-7541480.297,15082968.594000096,15083026.944396969,-0.408401955,1.1292809921777975,1.0626763346277162,0.458242521774922,193.2732574939728,15,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Makassar,2016,15992001,1478420,0.0479718916855338,0.1960367870584957,0.3785017257849058,-0.089121486,0.5119906734957769,0.5935116866469174,0.9246360002572788,0.3231257050119929,0.9004858116254495,0.9004839737697533,3.7241708877104944,12.544066795020218,4.669730587386577,23.17888502531679,-8249052.215,16498112.430445077,16498170.780841948,-0.591978397,1.5347914579376072,1.2388670057506606,0.5877486605224314,162.3399932384491,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Batam,2016,15992001,1262984,1.2910779838908009,0.097353119848012,-0.162149037,-0.015481026,0.7843295932458187,0.4595513260364054,0.9318115460938112,0.407899586397597,0.925461485401358,0.925461940989521,3.783895404439523,13.597688042250567,5.061925164181362,25.124132352077574,-7017693.283,14035394.566403689,14035452.91680056,-0.654548564,1.330452201505397,1.1534522970220298,0.5076812972467959,147.42809796333313,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bandar Lampung,2016,15992001,1003552,0.30171293124656,0.1348566872177664,0.157798463722423,-0.072589006,0.5748612036010522,0.5393679601298135,0.9132861448684444,0.2794651996023872,0.8976455791867447,0.8976389898648044,3.245270800292268,15.221511649308358,5.66646284197206,28.1270256069546,-8372812.658,16745633.31545173,16745691.665848602,-0.585469359,1.3006967850111204,1.1404809446067568,0.5395859795856885,149.99971747398376,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Kathmandu,2016,15999999,1227249,-1.449971133,0.3212669794399707,-0.363256647,-0.128360418,0.1900060087738683,0.4101714527725353,0.93899210637938,0.1155911111963833,0.891772368235773,0.8917183675872777,2.391509907937091,13.02273564886681,4.876891583783153,24.081476227888217,-6608042.588,13216093.176300785,13216151.528697656,-0.204814274,0.5558635296495356,0.745562559178997,0.3130428215733613,197.4422743320465,16,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Sao Paulo,2016,15996000,21136155,-2.057079947,0.5645641679752432,0.0185168726842624,-0.002402559,0.113338944463213,0.5046290859054999,0.4360475638853295,0.5027143188882658,0.4445965241310327,0.444563953919349,4.53484048258972,3.1880545440599453,1.1904226764452877,5.893823728076972,-33753907.99,67507823.97869898,67507882.33009598,-2.071558537,7.85463516287523,2.802612203440788,2.3820359382562675,127.13845109939577,7,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Mexico City,2016,15996000,21419976,-1.840945144,0.5333415793145374,0.2144751291106983,-0.171718217,0.1369395504301736,0.5534141865646307,0.4677304965516649,0.4166280303535571,0.4760993998499624,0.4761013836165153,3.912432278790509,3.209364376653519,1.1963982125237724,5.9303444468074495,-30141505.73,60283019.45117466,60283077.80257165,-1.722982032,5.729514745806068,2.393640479647281,1.9661243310123573,153.2014787197113,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Rio de Janeiro,2016,15996000,13057419,0.8460481597849545,0.1009635267666473,-0.03658014,-0.065949038,0.6997374972977344,0.4908559846902088,0.7784207863993301,0.4244144364174546,0.7788697799449863,0.7788697159615365,3.875080819597653,4.06521977638329,1.517462787617463,7.514304973647736,-17125828.49,34251664.98693024,34251723.33832724,-1.026427353,3.708960133467801,1.9258660736063145,1.3280016384495923,142.7729754447937,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Lima,2016,15996000,10002049,-1.519127622,0.5895509265148114,0.0425444180343945,-0.098493038,0.1795900173849128,0.5106345004954524,0.7856528063460176,0.3945440592957394,0.7461934858714678,0.7461936418203114,3.855362548089369,4.779986541561657,1.77977898398128,8.832378820132034,-17448978.63,34897965.25604076,34898023.60743775,-0.925640315,3.4363624082972613,1.853742810720317,1.225917702531008,147.67830181121826,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Mumbai,2023,15996000,21296517,1.271486124503424,0.3906486719863979,-0.505197374,-0.035158354,0.7809970417772185,0.3763200463235279,0.9262551541837758,0.3501199464763631,0.9211759814953738,0.921179227100767,3.254030355254987,3.222979115019346,1.2013173672277515,5.956358832322542,-7160637.106,14321282.21218301,14321340.563580006,-0.622586303,1.0990108751704422,1.048337195357697,0.4623744468851975,145.8552267551422,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Manila,2023,15992001,14667089,-0.778821866,0.3904469124781166,0.2995267809499099,-0.117620027,0.3145738565232969,0.5743268304084166,0.6801065727039302,0.4595122551138565,0.6703969690847318,0.6704017216235545,4.295630516492848,3.926483797034483,1.4623216480955896,7.255219686582397,-23033045.81,46066099.625723794,46066157.976120666,-1.272112144,5.536518968069888,2.352980868615359,1.803163366600156,132.07003164291382,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Dhaka,2023,15996000,23209616,-0.427277064,0.584527988594998,-0.188159152,-0.171439801,0.3947767306442789,0.45309850482563,0.7941148555865177,0.329731178333997,0.7800423230807702,0.7800315442847843,3.255186171837941,3.0403791468238084,1.135389669102378,5.62086126661158,-16079539.27,32159086.543758698,32159144.89515569,-0.907970268,2.629807139291396,1.6216680114287867,1.018136498355726,127.42996072769164,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Kolkata,2023,15996000,15332793,-1.195534648,0.5018907402243332,0.111615771207822,-0.260029653,0.2322705301480375,0.5278750097162909,0.6658482472861338,0.2962950166975467,0.6649842460615154,0.6649588246123831,3.137461484719286,3.755799908399428,1.4017387310835616,6.942545459218543,-20767372.49,41534752.98376023,41534811.33515722,-1.035970439,3.115058021520597,1.7649526966807343,1.2410761413039408,130.8861849308014,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bangkok,2023,15996000,11069982,-1.26299118,0.2151123953777633,-0.10142678,-0.031060472,0.2204594070068488,0.4746650205006445,0.42827821563256,0.439773695394712,0.4337940110027506,0.4337944888657868,3.997333452872138,4.5283848809209255,1.6863387400731082,8.367825454273268,-33357295.81,66714599.61679823,66714657.96819522,-2.047179581,6.756306756340478,2.5992896638005694,2.18629666723328,150.4925994873047,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Karachi,2023,15999999,17236230,-0.315723746,0.4641138502621564,0.0190068128028661,-0.079931354,0.4217182558472633,0.5047515601562819,0.7883949257816366,0.4348991435140228,0.77310736081921,0.7731069911367384,4.044367627638844,3.5142265285829786,1.3132228144585345,6.496643921041669,-16879583.12,33759174.24085709,33759232.593253955,-0.970093691,3.7801748243880016,1.9442671689837283,1.3340392047939411,141.29792833328247,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bangalore,2023,15996000,13607800,-1.761772912,0.6350060852123127,0.0470328223629731,-0.183495612,0.1465684340876272,0.5117560385562393,0.6976100196637322,0.3310100077459845,0.6766844836209053,0.6767006825424928,3.402248753082851,4.090851565530609,1.5232936542271445,7.559301358286332,-20171400.94,40342809.88102977,40342868.23242676,-1.003719816,3.2906915026948504,1.814026323594796,1.2562862237255406,148.95872449874878,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Ho Chi Minh City,2023,15992001,9320866,-0.757455242,0.2593537031988804,0.2687581147277424,-0.092192254,0.3191990155690762,0.5667879985755273,0.6293466219592225,0.4529683107272221,0.6250953836233502,0.6250941295531639,4.208505414500102,4.961834221715031,1.847346643622779,9.168032258108452,-26125445.13,52250898.263781294,52250956.614178166,-1.469571055,6.035991392654116,2.4568254705318644,1.9237483927628327,144.17923712730408,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Chennai,2023,15992001,11776147,-0.129427115,0.3147129430360681,-0.004879412,-0.123065056,0.4676883140153579,0.4987801495054993,0.7779991271514846,0.3668229677026856,0.7695971254629111,0.7695947208953574,3.5327654024056323,4.3959780956176,1.6369192685405614,8.123067043490355,-16650152.03,33300312.06290534,33300370.413302213,-0.928912559,3.056214453388141,1.7482032071209972,1.1813973508773137,129.16149854660034,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Hyderabad,2023,15996000,10801163,-1.506834012,0.5190295029292818,-0.079734621,-0.109445809,0.1814084664875596,0.480076898970304,0.7010610853051995,0.3595752534196224,0.6813077644411103,0.6813077768202347,3.509097746263536,4.545386665035726,1.6935868830608622,8.400260499541641,-20136595.37,40273198.7402834,40273257.09168039,-1.011331867,3.452116829204083,1.8579873059857224,1.3311672339443006,144.7029378414154,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Kuala Lumpur,2023,15992001,8621724,-0.36461406,0.2496287539742324,-0.259895921,0.0075511166374032,0.4098430927624153,0.4353892933017351,0.71782424971692,0.445066919532885,0.7099181021812092,0.7099226616371342,4.015052845554743,5.200958207894766,1.9361297390117,9.610230015316247,-21218759.8,42437527.604865886,42437585.95526276,-1.203222768,4.792619934305917,2.1892053202717,1.60923768765716,153.4520902633667,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bandung,2023,15992001,2674000,-1.542567056,0.2843935598350515,0.4584784840317923,-0.079733801,0.1761624102061774,0.6126531682529329,0.7513314000081824,0.4294713703827942,0.7178064208475224,0.7177977002245871,4.287324833142766,9.312070230854005,3.466619961797271,17.207661554447473,-20027622.24,40055252.48346276,40055310.83385963,-1.104747569,4.3360264245933005,2.082312758591586,1.4425776239949375,155.82624912261963,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Pune,2023,15996000,7166374,-0.480269787,0.3639939425352378,-0.445510535,-0.047091652,0.3821884210161124,0.3904287052621767,0.8241353670543051,0.3301558360924266,0.8042981370342586,0.8042957011968476,3.164346178037833,5.562977233812966,2.073277234115382,10.28138835387853,-14210636.46,28421280.92127944,28421339.27267643,-0.796950286,2.245793237634476,1.4985970898258398,0.9098760701619988,164.54683327674866,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Ahmedabad,2023,15999999,8650605,-1.401037689,0.6425170927161399,-0.114981115,-0.105806736,0.1976514975271637,0.4712863488492922,0.85901471316475,0.3445038013042457,0.8084250505265657,0.808438472132322,3.516052628230663,4.993125068654024,1.863968070823641,9.229269084332795,-13383140.55,26766289.09419906,26766347.446595933,-0.712279851,2.247609479470716,1.4992029480596398,0.8687309369741487,171.8119707107544,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Surat,2023,15996000,8064949,-0.496529684,0.5399823533083292,0.0455661892043414,-0.102290285,0.3783565518835413,0.5113895767090277,0.909902742665917,0.380707607562368,0.873792448112028,0.873792845762936,3.841717125285316,5.201980509819892,1.9403637086058865,9.615486833419729,-10181028.9,20362065.80477576,20362124.15617276,-0.678847519,1.9526917620244773,1.397387477410785,0.7195961452299321,186.47624969482425,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Surabaya,2023,15992001,3044413,-0.526946241,0.1956033140617538,0.635056723554075,-0.08192423,0.3712294100036434,0.653635173010416,0.7648613740930038,0.4800956258833185,0.7483351207894496,0.748337094953462,4.609478150138211,8.724113998954543,3.247754755813806,16.119891647598276,-19406214.45,38812436.89066947,38812495.24106634,-1.150988928,5.047781053549061,2.2467267420736907,1.5889946957045649,145.67626976966858,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Jaipur,2023,15999999,4207084,-0.831474533,0.3321412385663777,0.1203974146133481,-0.151060474,0.3033333782593047,0.5300630474212662,0.8193992540845718,0.2797782179376262,0.7955943622246476,0.7956136872171313,3.1846668236258173,7.056507727198849,2.6408169947663125,13.047740445445962,-14147982.36,28295972.716217466,28296031.068614338,-0.745976178,2.2083268153718167,1.4860440152875072,0.8887382182281458,150.46380734443665,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Phnom Penh,2023,15996000,2281198,-0.417123796,0.213886494657739,0.3176594148480551,-0.077914782,0.3972052049040749,0.5787537279452563,0.8488410481258474,0.3863046658263905,0.8238790947736935,0.8238770267131921,3.933589376799196,10.017761061855248,3.7298945916517767,18.51054927678421,-14120393.61,28240795.21239956,28240853.56379655,-0.896500166,2.953404176800616,1.7185471121853528,1.0137851522140684,166.13901925086975,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Denpasar,2023,15992001,1053041,-0.32678685,0.128937918700506,0.1496436725419856,-0.040651364,0.4190226367630213,0.5373412615111051,0.829563592398624,0.3888080243376239,0.809483191002802,0.8094774631017012,3.822470538230144,14.808090501818144,5.512808137454317,27.364445646077645,-14397621.64,28795251.2817298,28795309.63212667,-0.848776555,2.830002793361432,1.682261214366375,1.0602697483056998,150.70986914634705,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Davao,2023,15992001,1949400,0.3309078843033588,0.2169674008395598,-0.076103281,-0.084152109,0.5819802626670669,0.4809833570390245,0.9368389415961276,0.2701744193114038,0.9183987044523072,0.91839252513122,3.115407427615083,10.904474773408342,4.059435369699029,20.14950555645025,-6953461.572,13906931.143908722,13906989.494305594,-0.538258497,1.0032805471266033,1.0016389305166824,0.4197375764097034,148.70628237724304,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Semarang,2023,15992001,1975306,-0.670459229,0.2275166616849399,0.215454145451969,-0.058573069,0.3383940194036388,0.5536561347709709,0.8574636009657319,0.3967304117668174,0.8248074771881267,0.824803143827187,3.9836854971608098,10.83367056270084,4.033072563425191,20.01941973418949,-13525175.88,27050359.76431738,27050418.11471425,-0.822631562,2.758759140335005,1.6609512757257523,0.9883649059014468,153.47679781913757,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Palembang,2023,15992001,1818421,-1.492813532,0.378965296208744,0.0016726098740116,-0.07678964,0.1834998072073584,0.5004181523710168,0.9426344569840406,0.2956656275485138,0.8785736068925959,0.8785767639841877,3.513890612616519,11.325702687047052,4.216151120767493,20.92575000868745,-8698237.954,17396483.90754159,17396542.257938463,-0.470996456,1.3977563548317251,1.1822674633227988,0.5487621334391113,196.9558656215668,14,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Makassar,2023,15992001,1673094,0.0023649571655064,0.1933216500415074,0.4270399712832611,-0.086021344,0.5005912390158089,0.6051666198410524,0.907371864665326,0.3572547140106014,0.8838225435328575,0.8838224283728802,3.8937397398151687,11.79171846372857,4.389656822441601,21.788698273686787,-9544311.703,19088631.405265428,19088689.7556623,-0.661339209,1.9214624343219675,1.3861682561370274,0.7120140718192145,163.10942006111145,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Batam,2023,15992001,1748142,1.063040018304945,0.1246414092580125,-0.074413736,-0.022272953,0.7432710680031442,0.4814051457765441,0.9243953497025986,0.4177929063103592,0.9160837346120726,0.916083836627557,3.895084833035144,11.55781248689854,4.302553617095494,21.355101670156607,-7775097.854,15550203.708044788,15550262.05844166,-0.686791885,1.5559848593309245,1.2473912214421443,0.5776250712782527,154.88315296173096,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bandar Lampung,2023,15992001,1162242,0.1646042115601642,0.1415141830895286,0.1885209079660736,-0.069598532,0.5410583898553564,0.5469911367555433,0.8971742205737278,0.3109038664917991,0.8799658654348508,0.8799619058827577,3.414525319522022,14.144234306151851,5.265428294540208,26.136381831562428,-9674228.934,19348465.867965635,19348524.218362503,-0.648374077,1.6321278216345827,1.27754758096698,0.6543263244696543,153.78943586349487,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Kathmandu,2023,15999999,1571010,-1.678366884,0.3453157823809355,-0.290042228,-0.128851827,0.1573118414996482,0.4279935289384995,0.908566177861397,0.145152318903254,0.8577792411112025,0.8577351094882174,2.5037011125310475,11.510099913063916,4.310423777925757,21.28432956874043,-8597100.284,17194208.56860343,17194266.9210003,-0.313820086,0.8014559413628403,0.8952407169933907,0.4183472431852628,188.45718002319336,15,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Sao Paulo,2023,15996000,22619736,-2.029767201,0.5598662885482485,-0.005780702,0.03090166609519,0.1161128122015447,0.4985548285528855,0.4244800364975976,0.5223475945925353,0.4331597899474869,0.4331208477401089,4.6874445803191644,3.0817327217560027,1.1507220042885926,5.6972643309754,-34705355.54,69410719.08414304,69410777.43554004,-2.171111115,8.406705294163334,2.899431891623484,2.4910176819366177,149.92821836471558,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Mexico City,2023,15996000,22281442,-1.838896137,0.5252850244172561,0.1775381303995609,-0.154836326,0.1371818967971375,0.5442683163101995,0.4536395642175885,0.4231911273953388,0.4625011252813203,0.4625026626838737,3.9461543328597255,3.1467110899936004,1.1730420985487495,5.814572123377707,-30764876.35,61529760.69146732,61529819.04286431,-1.786029066,5.901275734775789,2.4292541519519504,2.0098012168042234,152.24268889427185,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Rio de Janeiro,2023,15996000,13727720,0.8548670227104487,0.0955263230710475,-0.056067082,-0.043357054,0.7015871138859235,0.4859869000680392,0.7744485602858981,0.443254025790914,0.7746600400100025,0.7746603025501548,4.026205577524776,3.964728873996472,1.4799516041503131,7.328553814018309,-17576802.26,35153612.52615004,35153670.87754703,-1.059328863,4.0242347997262025,2.006049550665736,1.4007330963094011,151.4323751926422,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Lima,2023,15996000,11204382,-1.279528839,0.5942777056583683,0.0173187276526111,-0.08830933,0.2176304363042632,0.5043295736966026,0.8028769195823368,0.4057633385480412,0.765136784196049,0.7651364974878907,3.910429208128464,4.5162420403778905,1.6815764228931516,8.34503616217119,-16927640.84,33855289.68094466,33855348.03234165,-0.941421679,3.4701188938739085,1.862825513534188,1.20250376319085,136.3564965724945,8,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bogota,2016,15992001,9988963,-0.524747726,0.4571537616024475,-0.033231317,-0.053031953,0.3717427283014219,0.4916929353055204,0.8432081255392335,0.4281854231160462,0.815864318667814,0.8158633221842623,4.0132573866657975,4.827789773582076,1.7972182417310374,8.920916017416543,-14293498.41,28587004.822324887,28587063.17272176,-0.871393122,3.1301143970992977,1.7692129315317864,1.0903676706515486,156.6666624546051,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Guadalajara,2016,15996000,4870569,-2.112618248,0.5093340212982278,0.1765594692056016,-0.119821319,0.1078764300854767,0.5440255583804334,0.7862565945170408,0.3482246747821615,0.7346062140535133,0.7345968478978488,3.702462217086011,6.705079662392893,2.500542245224386,12.393512146764062,-17198538.93,34397085.852420755,34397144.20381775,-0.858164602,2.906586364392968,1.704871363004543,1.092069907817765,134.5622673034668,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Belo Horizonte,2016,15996000,5826257,-1.260544962,0.4128258641010269,-0.012917443,-0.090826347,0.2208800943354007,0.4967706841444647,0.7817931398881598,0.3610019103772022,0.7501959239809952,0.7501947915338567,3.5940251750183814,6.144701310023971,2.290983475247689,11.3568824120332,-16999861.21,33999730.42780106,33999788.77919805,-0.890623706,3.065375077455434,1.750821257997353,1.1544041615647576,135.04350566864014,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Brasilia,2016,15992001,4266576,0.9819540324289028,0.1447246427189913,-0.521506284,-0.009035241,0.7274957669771,0.3725000816881841,0.8841842624328288,0.3572998912565348,0.8803199174387245,0.8803197187683574,3.293740503802659,7.260069684822713,2.7042728805913248,13.414488301901162,-10196249.45,20392506.90503288,20392565.255429752,-0.740668332,1.6802754520839234,1.2962543932746855,0.6815337731362734,145.02990460395813,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Guatemala City,2016,15996000,2775437,-0.558570625,0.2735353150715928,-0.048294875,-0.076897684,0.3638782539976037,0.4879286274587982,0.8710776937971559,0.3224754136590968,0.8411912353088272,0.8411882850151048,3.3811254947732654,9.026592607954717,3.3617709562413616,16.68051479810788,-12041847.38,24083702.7665838,24083761.1179808,-0.719950086,2.004269392485068,1.4157222158619494,0.7833723067594003,158.1707215309143,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Salvador,2016,15996000,3646672,0.3651919385403301,0.26531218613157,0.1020366102584098,-0.075007222,0.5902966724008696,0.5254870432689777,0.9214195959986614,0.3797286893946429,0.9029161665416354,0.9029151519021478,3.8029927499415623,7.90239323925709,2.94258211889204,14.602501762666934,-8377734.685,16755477.370573929,16755535.721970923,-0.6437338,1.6241860185281922,1.274435568606037,0.6149553074051565,149.9900643825531,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
